id,roberta_neg,roberta_neu,roberta_pos,asin,name,rating,date,verified,title,body,helpfulVotes
500,0.022166418,0.037238874,0.9405947,B002WTC1NG,jc,5,"September 3, 2012",True,good phone,I love this phone its sturdie holds a great signal and i ;ike the look of this phone. the only problem that i have is it dnt have a good battery life,
501,0.8040156,0.18459214,0.011392224,B002WTC1NG,Chris Wedesky,5,"November 19, 2014",True,Five Stars,wish old numbers and history was wiped from phone.,
502,0.006466975,0.06575196,0.9277811,B002WTC1NG,senthynett hollidy,5,"March 20, 2015",True,Five Stars,Phone works good.,
503,0.1094321,0.5057827,0.38478518,B002WTC1NG,nosir,5,"September 11, 2015",True,Motorola V860 Barrage Verizon Wireless,ok,
504,0.0057284622,0.039695743,0.95457584,B002WTC1NG,Donald T Jones,5,"September 10, 2014",True,excellent condition and fairly priced,"product was as advertised, excellent condition and fairly priced, & quick delivery.",
505,0.0407852,0.22521622,0.73399854,B002WTC1NG,MOONPIE,5,"November 2, 2014",True,Five Stars,GREAT,
506,0.00977703,0.12939534,0.8608277,B002WTC1NG,Jane Boyer,4,"March 20, 2013",True,"Other than not having an owner's manual with the phone, the phone is what I expected.",I liked getting the instructions on how to activate the phone without having to go into a Verizon location. It was recevied quickly also.,
507,0.06451657,0.14776652,0.7877169,B002WTC1NG,Jackie D. Carlile,5,"April 13, 2015",True,Five Stars,perfect,
508,0.03183641,0.5361265,0.43203712,B002WTC1NG,jon king,3,"July 24, 2014",True,some days it will just go off when it feels like,phone works most of the time. some days it will just go off when it feels like it,
509,0.011099763,0.036278326,0.95262194,B002WTC1NG,Elke P.,4,"June 30, 2013",True,Great reception for basic calling,.A great replacement phone. It was in much better condition than the replacement phone I paid $50 for at Verizon store.,
510,0.008360785,0.019652518,0.9719867,B002WTC1NG,Rita Farnham,5,"July 30, 2014",True,Five Stars,It works great. So glad I bought it.. I will never buy a new phone again.,
511,0.009486438,0.0368417,0.9536718,B002WTC1NG,colbert smith,5,"September 2, 2015",True,Five Stars,Very satisfied,
512,0.003542874,0.012998195,0.983459,B002WTC1NG,Jbstephe,5,"July 5, 2015",True,Five Stars,Perfect for my husband!,
513,0.0041099233,0.015540909,0.9803492,B002WTC1NG,Sonya Weston,4,"April 28, 2015",True,Four Stars,Very pleased with our purchase.,
514,0.009324053,0.04903074,0.94164526,B002WTC1NG,Donna L McDougal,5,"October 20, 2014",True,Five Stars,Works perfectly,
515,0.006874247,0.033882484,0.95924324,B002WTC1NG,Amazon Customer,5,"May 25, 2015",True,Five Stars,Great!!,
516,0.0029013932,0.016595135,0.98050344,B002WTC1NG,Yolanda Mau,4,"July 15, 2014",True,Very sturdy for his work,My husband really likes the phone. Very sturdy for his work.,
517,0.3447346,0.59358156,0.061683815,B002WTC1NG,Dan Lindeman,5,"December 13, 2014",True,Five Stars,Everything was as advertised.,
518,0.7185042,0.24188335,0.039612513,B002WTC1NG,Keri Hobgood,3,"November 19, 2014",True,Three Stars,Not bad but a little beat up,
519,0.8368139,0.14758234,0.01560375,B002WTC1NG,Will Ray,1,"March 13, 2014",True,Junk,"Well I don't even know where to start , but I will start with I don't think it was even a new cell Phone , with that said the back would not go on right it took forever to get it on and its still not right, yes I know how they work I had a phone much like this one and had no problem, the front glass of the cell phone keeps coming out, I emailed them about this and head nothing back. So that is why I came it a 1 star, and the company gets one two.",1.0
520,0.0118248565,0.0928292,0.8953459,B002WTC1NG,Paul Smith,5,"August 31, 2012",True,great,I would use them again the deal was as expected what else can you say. Try it you will like it.,
521,0.052734964,0.26282752,0.6844376,B002WTC1NG,Sheila Agpoon,4,"January 24, 2015",True,Four Stars,Good,
522,0.016173963,0.07098828,0.91283774,B002WTC1NG,Daisy Salvatierra,5,"October 3, 2014",True,Five Stars,its great,
523,0.64455205,0.30288488,0.052563056,B002WTC1NG,Sue,1,"June 18, 2016",True,"Wrong phone in the right box, VERY disappointed.","I ordered my second Motorola Barrage because it communicates well with my car, but another kind of phone was in the box which was labeled as a Motorola Barrage. It was a total surprise to me when the Verizon tech opened the box to set up my new phone. The Casio phone I received does not communicate with my car very well and I am very disappointed. If I had gotten the correct phone, I would have given it 5 stars. The moral: open the box immediately no matter what the label says. Otherwise, you could be stuck with something you had not planned.",3.0
524,0.8749475,0.11538333,0.0096691605,B002WTC1NG,Douglas Persse,1,"September 16, 2015",True,Not a very good refurbish by any stretch of ones imagination,This was supposed to be a refurbished unit. It had 324 phone numbers and 327 pictures on it. It is supposed to be water proof but the rubber seal plug over the re charge opening is missing. Not a very good refurbish by any stretch of ones imagination. Very disapointed in this one. Doug This phone was also locked. There are many photos I can not delete.,
525,0.07068032,0.21634391,0.7129758,B002WTC1NG,jerri,3,"August 26, 2015",True,flip phone,"Pleased with phone, I needed 1 that closed so I didn' t call everyone accidentally . A little pricey but it was what I needed",
526,0.022101725,0.11602701,0.8618713,B002WTC1NG,49ergal777,5,"September 20, 2014",True,Five Stars,"Good replacement, spare phone.",
527,0.9049462,0.08512662,0.0099271145,B002WTC1NG,Marcus,1,"November 20, 2017",True,You can never go home again,"Lost and gone forever the simple rugged cell phone, no matter the price this is obsolete and will leave you in need, sad.",
528,0.544615,0.4119636,0.043421455,B002WTC1NG,JJ,2,"December 29, 2015",True,Two Stars,not what I expected,
529,0.0036021473,0.014864074,0.9815338,B002WTC1NG,Larry,5,"May 21, 2012",True,Slightly used phone,"I was pleased with this product. I came as advertised and works great. The battery is good and, with a little help from Verizon Wireless, I got it set up like a new phone.",5.0
530,0.022859821,0.054915328,0.9222249,B002WTC1NG,Bobby Trotter,5,"September 29, 2014",True,This was a surprise in the best of ways,"This was a surprise in the best of ways! I had bought one a few weeks ago from some where else and i was very disappointed! But with this phone i purchased from Taylor Wireless, i am 100% satisfied! I will buying from them again!",
531,0.8677132,0.12229585,0.00999087,B002WTC1NG,catherine hughes,2,"October 22, 2012",True,owner,people having a hard time hearing me it does not always ring and very hard to get the charger in,3.0
532,0.029422387,0.12161066,0.8489669,B002WTC1NG,RMS,5,"May 31, 2012",True,Great Phone at a Great Price,"This is my first purchase of an item like this; usually just go through the provider. I have to admit some skepticism regarding the purchase but not anymore. The phone works great, looks almost new, and the battery was fully charged when I got it. I can't ask for more than that. The next time someone I know needs a phone I will definitely recommend this seller",5.0
533,0.21094896,0.582436,0.20661497,B002WTC1NG,Dawn,3,"March 25, 2013",True,Verizon wireless phone,"Husband had his cell phone stolen, so we purchased this one until we could decide on next phone to purchase. He liked his other cellphone better.",
534,0.93727314,0.055815004,0.0069118626,B002WTC1NG,David fambrough,1,"September 8, 2013",True,don't buy,Didn't work it has to have a contract !!!!!!!!!!!!!!!!!!!!!!!!!!! So don't waste your time or money it won't work!!!!!!!!!! !..,1.0
535,0.007578053,0.062380157,0.93004185,B002WTC1NG,cutifly,5,"August 7, 2012",True,All Good,Thanks got here fast happy etc like to write at least 20 words because it makes me feel like I am back in school ...,
536,0.08845334,0.28726888,0.6242778,B002WTC1NG,Cindy,5,"July 12, 2012",True,Phone,"The phone is great, since the other went in the pool to prove a point that it was water proof., but it was not .",
537,0.90014625,0.09017413,0.009679666,B002WTC1NG,Ashley peters,1,"July 27, 2014",True,Very disappointed.,I bought his phone for my grandfather as a gift and within the first few hours we realized it barley holds a charge. Very disappointed.,
538,0.507194,0.36260554,0.13020049,B002WTC1NG,Adam Allport,2,"December 23, 2014",True,Two Stars,Didnt last long at all!,
539,0.062254347,0.21466613,0.7230795,B002WTC1NG,Terry Kuder III,5,"May 9, 2012",True,"Not for me, but good.","The last time I asked the person who I bought this for what he thought, he said that the phone was real good. Sorry I couldn't provide more than that.",2.0
540,0.207616,0.45987785,0.33250612,B002WTC1NG,Anna Matovich,3,"March 24, 2010",True,Barrage...It still works!,"...I have had this phone for only one month. In that one month, I have not dropped it or submerged it under water. I got the phone because I am clumsy. It turns out that the grip texture that is found on the sides and behind the phone has helped me to avoid dropping the phone. I do not like the buttons on the inside of the phone because pressing them is like pounding your fingers against the desk. This phone might be too complicated for me. After I updated the phonebook, when I receive a call, I hear a woman's voice announcing the name of the caller followed by the ringing of the phone. I can't figure out how to turn off the ""announcing"" feature.",9.0
541,0.9537802,0.036683857,0.009535964,B002WTC1NG,Greg Robles,1,"July 4, 2014",True,One Star,Phone SUCKS!!! Don't ever buy that piece of JUNK!!!,1.0
542,0.35996956,0.5520164,0.088014126,B002WTC1NG,Mark Butcher,1,"January 31, 2013",True,please help. I can't program the phone.,"I want to return the phone, but don't have a return form or address. Could you please help me with this request. I was unable to program the phone & want to return it ASAP. Thank you very much!",1.0
543,0.09694943,0.391203,0.5118476,B002WTC1NG,B,3,"June 7, 2012",True,one probleme,it needs to be reprogramed and it seems to work better cuz it first dint even stay one for long turned on and off every minute.,
544,0.15194935,0.4021306,0.44592005,B002WTC1NG,Jessica,5,"March 21, 2014",False,Very Durable Phone,"I have had this phone for 4 years. Yes I know most people change phones 2-3 times in that span. The number of problems that I have had with it, 0. It has lived up to its claim of being a rugged phone. I take mine in wooded areas, industrial plant areas, and even under vehicles. I don't ever remember submerging it, but it has been in water soaked clothing on numerous occasions. Call quality has been good. I am now starting to notice some more breakup in calls as the phone has aged, but at this point it is hard to complain. My biggest complaint is that it does not stay connected with blue tooth headsets as well as I would like. It almost needs line of sight if you are just sitting idle. I have tried a couple of different headsets with the same results. Sending text messages is a little difficult without a keyboard but that is a given. The camera is average. It is good for quick shots but I grab a regular camera for anything I intend to print out. The bottom line is that if you are looking for a basic, rugged, and durable flip phone, this is the one.",2.0
545,0.023352068,0.08340027,0.8932477,B002WTC1NG,SusieQ,5,"April 8, 2016",False,barrage,"I have two of these and they are great, My husband's starting to get a little collateral damage and am shopping for a new one. Buy it you will like it, if you Are looking for one of those high class phones, this is not it, but it works well for what we need;",
546,0.35887942,0.5387881,0.10233251,B002WTC1NG,sirlansa,3,"September 8, 2010",False,Not very Rugged,"I bought this phone because my previous one kept falling out of my belt clip and getting scratched up. I figured I'd pay the extra money to get a Mil-spec phone and not have to worry about damage happening. I have a kayak and wanted to be able to take a phone out on the boat without worry about water getting in it. I also purchased a Verizon belt clip with holder that wraps around the phone. Well this first thing I found was that the belt clip kept coming off my belt and the phone kept landing on hard floors, etc. The second thing I know the outside screen (thin plastic) is cracked. Verizon wants a minimum of $189 to replace it with a used phone (unless I'd purchased insurance). Phone repair places can't get parts to repair it. Of course this eliminates the waterproofing feature, since water can likely get in the 2 cracks on the screen. I don't mind the cracks themselves since I don't really use the outside screen. Third happening was when the holder that wraps around the phone started coming off and letting the phone fall out. That's when I discarded the belt clip/holder and started carrying the phone in my pocket. I've decided I was actually better off with the old phone. I'd have had a lot more dollars in my pocket, since the Mil spec designation adds NOTHING! Other than that it's a pretty good phone. Just don't buy it for its ruggedness.",4.0
